Sex,Age,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Language,Skills
Male,52,46.46401118099231,30.161564625850342,42.30711610486892,49.93142144638404,40.007662835249036,English,"Project Management, Marketing, Data Science, Leadership, Project Management, "
Female,52,44.630021141649046,31.981707317073166,34.96908809891808,52.869565217391305,30.071315372424717,French,"Python, JAVA, Business Development, JAVA, Web, PPC, PPC, Project Management, SEO, JAVA, "
Male,39,48.093359631821166,36.091603053435115,42.64190609670638,46.37742718446602,34.57707509881423,English,"Business Development, Numpy, Business Development, SEO, Data Science, PPC, Web, SEO, "
Male,48,40.17470300489168,36.964285714285715,30.322097378277157,49.93142144638404,43.0727969348659,English,"PPC, JAVA, Web, Project Management, Python, SEO, Python, Python, Web, Leadership, "
Female,51,50.26779422128259,15.721544715447145,31.877897990726428,56.59627329192547,45.126782884310614,English,"Web, PPC, Data Science, Marketing, Web, PPC, Business Development, "
Male,24,44.80604865220249,37.61832061068702,44.744218640504556,46.984223300970875,38.5296442687747,English,"Python, Project Management, Numpy, SEO, "
Male,30,48.7508218277449,46.01526717557252,33.53188507358094,49.411407766990294,39.3201581027668,Chinese,"Web, Web, JAVA, "
Male,45,45.76519916142558,30.161564625850342,34.81647940074907,56.78927680798005,40.007662835249036,Chinese,"Business Development, JAVA, Numpy, Web, PPC, Project Management, Project Management, Python, Web, Leadership, Python, Python, PPC, Python, "
Female,32,48.78415300546448,36.90956979806849,39.49531362653209,48.67574257425743,34.97942386831276,Spanish,"Web, SEO, Marketing, Data Science, Data Science, PPC, Data Science, Leadership, Data Science, Project Management, Business Development, Data Science, "
Female,44,46.03946441155743,29.949186991869915,21.831530139103553,60.94409937888199,34.03328050713153,French,"Data Science, Python, Python, Business Development, Numpy, "
Male,53,44.3675751222921,37.814625850340136,35.56554307116105,47.437655860349125,42.30651340996168,English,"Python, Project Management, Project Management, Leadership, PPC, Marketing, Marketing, Web, Project Management, Web, "
Female,21,39.904371584699454,32.51975417032485,33.727469358327326,53.007425742574256,39.91769547325103,French,"Marketing, Data Science, Numpy, JAVA, Numpy, Web, Data Science, Business Development, Python, JAVA, "
Male,19,46.291476903057905,39.781718963165076,55.06556245686681,48.20593809222994,32.231204527081644,Spanish,"Web, JAVA, Numpy, Project Management, Business Development, "
Female,18,44.48598130841121,31.725965177895535,44.944367176634216,53.581037796284434,40.70101351351351,Spanish,"Business Development, Leadership, Numpy, Project Management, Numpy, JAVA, PPC, Python, Business Development, Business Development, Data Science, JAVA, "
Female,44,40.401691331923885,22.83536585365853,37.28748068006182,52.24844720496895,46.71156893819334,French,"SEO, Marketing, Marketing, Numpy, Web, SEO, "
Female,24,40.587431693989075,41.29938542581212,37.3323720259553,49.913366336633665,39.91769547325103,English,"Data Science, Marketing, Business Development, Data Science, Marketing, "
Male,29,40.203813280736355,44.48854961832061,39.13805185704275,56.08616504854369,44.06324110671936,Chinese,"Leadership, "
Male,20,46.942094990240726,38.41746248294679,45.40372670807454,48.837650031585596,34.656426839126915,Spanish,"Marketing, SEO, Leadership, Data Science, SEO, "
Female,41,36.17336152219873,18.770325203252025,25.69551777434312,46.6583850931677,35.61806656101426,Chinese,"Numpy, Leadership, Numpy, PPC, Data Science, Project Management, PPC, Project Management, Web, Numpy, Data Science, "
Male,24,48.7508218277449,42.961832061068705,46.14576033637001,53.65898058252427,39.3201581027668,English,"Leadership, Business Development, Numpy, "
Male,41,42.27113906359189,33.56292517006803,33.3183520599251,51.1783042394015,36.94252873563218,Spanish,"Numpy, Web, Project Management, SEO, Numpy, Business Development, Python, Numpy, Marketing, "
Male,42,42.27113906359189,27.610544217687078,39.31086142322098,51.80174563591022,40.007662835249036,French,"Web, Business Development, Project Management, Web, SEO, Numpy, SEO, SEO, Numpy, SEO, "
Female,24,44.002732240437155,22.862159789288853,55.35688536409518,49.913366336633665,38.27160493827161,French,"Numpy, Marketing, Numpy, Leadership, Business Development, Business Development, Web, PPC, Web, "
Female,22,43.31967213114754,36.90956979806849,35.89041095890411,49.29455445544554,40.74074074074074,French,"JAVA, JAVA, PPC, SEO, "
Female,18,44.48598130841121,33.99697199091597,49.116828929068156,49.09673286354901,44.923986486486484,Spanish,"Project Management, Project Management, "
Male,31,38.888888888888886,44.48854961832061,45.44498948843728,54.872572815533985,37.73913043478261,French,"Project Management, Marketing, PPC, SEO, JAVA, Leadership, PPC, Marketing, Business Development, SEO, Data Science, PPC, PPC, Numpy, "
Male,22,37.573964497041416,44.48854961832061,34.23265592151367,54.265776699029125,41.69169960474308,English,"PPC, Numpy, PPC, Marketing, JAVA, Data Science, "
Male,29,41.518737672583825,41.43511450381679,40.5395935529082,53.05218446601942,42.48221343873517,English,"SEO, Leadership, Business Development, Leadership, Business Development, "
Female,25,40.587431693989075,43.055311676909575,51.7519826964672,51.1509900990099,30.041152263374485,Chinese,"Leadership, Business Development, SEO, Python, PPC, Data Science, Marketing, Python, Leadership, Web, "
Male,49,48.56044723969252,40.3656462585034,31.820224719101127,59.906483790523694,47.67049808429118,Spanish,"SEO, Web, Web, PPC, Marketing, PPC, Python, Business Development, Numpy, "
Female,41,43.925299506694856,17.754065040650396,31.105100463678514,52.24844720496895,38.78763866877971,Spanish,"Python, JAVA, Data Science, "
Male,19,37.18282368249837,45.920873124147334,43.333333333333336,61.47188881869867,41.12368633791431,English,"Data Science, Business Development, Marketing, SEO, Python, SEO, SEO, "
Male,55,40.17470300489168,35.26360544217687,29.57303370786517,54.29551122194514,40.77394636015325,Chinese,"Web, Leadership, Business Development, Project Management, Business Development, Leadership, SEO, Data Science, PPC, Python, Leadership, Leadership, Leadership, "
Male,27,40.86127547666009,45.25190839694657,41.94113524877365,56.692961165048544,36.158102766798415,French,"JAVA, PPC, Python, Marketing, Python, Web, Data Science, Leadership, Web, "
Male,18,43.68900455432661,48.6493860845839,39.192546583850934,53.25963360707517,40.31527890056588,Spanish,"PPC, Data Science, SEO, JAVA, Project Management, Numpy, Web, SEO, Leadership, Marketing, Project Management, Leadership, JAVA, Project Management, "
Male,40,35.60157790927021,42.961832061068705,37.73651016117729,47.59101941747573,36.158102766798415,English,"Numpy, JAVA, Marketing, JAVA, PPC, Business Development, Numpy, Python, Leadership, Leadership, Leadership, "
Female,40,46.05191256830601,26.374012291483762,38.77433309300649,47.43811881188119,39.91769547325103,Chinese,"Project Management, Data Science, Data Science, Python, JAVA, Project Management, Numpy, Project Management, JAVA, PPC, JAVA, JAVA, SEO, Leadership, "
Female,27,46.73497267759563,31.641791044776124,39.49531362653209,54.245049504950494,37.44855967078189,English,"Project Management, Python, Numpy, Numpy, SEO, Project Management, PPC, Data Science, Data Science, Marketing, Leadership, Business Development, Business Development, "
Male,47,50.65688329839273,37.814625850340136,44.55430711610487,57.412718204488776,43.0727969348659,French,"Python, PPC, Numpy, Business Development, "
Female,45,40.401691331923885,16.73780487804877,38.833075734157646,54.732919254658384,49.08874801901743,French,"JAVA, JAVA, JAVA, SEO, Leadership, PPC, Leadership, Web, Data Science, Business Development, PPC, Python, Data Science, Project Management, "
Male,28,41.518737672583825,41.43511450381679,36.334968465311846,65.79490291262135,30.62450592885375,English,"PPC, Project Management, Leadership, Leadership, Project Management, "
Male,30,46.778435239973696,38.38167938931298,34.93342676944639,53.05218446601942,42.48221343873517,English,"Web, Marketing, Leadership, Web, Project Management, Marketing, Project Management, Python, Python, Data Science, PPC, Leadership, Business Development, Python, Project Management, "
Female,32,41.27049180327869,24.61808604038631,36.61139149242971,54.245049504950494,44.03292181069959,English,"Data Science, Python, Leadership, Marketing, PPC, Numpy, PPC, Web, Data Science, Web, "
Male,34,42.17619986850756,33.80152671755725,43.3426769446391,51.838592233009706,41.69169960474308,English,"Data Science, Data Science, Marketing, Project Management, Numpy, Numpy, Marketing, Marketing, Business Development, Marketing, Python, "
Female,25,44.002732240437155,37.78753292361721,30.84354722422495,56.72029702970297,33.33333333333333,Spanish,"Data Science, Project Management, Numpy, Marketing, SEO, Leadership, "
Male,30,44.80604865220249,46.01526717557252,42.64190609670638,51.23179611650485,44.06324110671936,Spanish,"Data Science, Web, Project Management, Project Management, PPC, Web, PPC, SEO, PPC, Python, JAVA, Business Development, Data Science, PPC, "
Female,19,50.49399198931909,31.725965177895535,35.90403337969403,42.690582959641254,42.390202702702695,Chinese,"SEO, Data Science, Data Science, Marketing, JAVA, Web, Marketing, "
Male,44,41.57232704402516,32.71258503401361,34.06741573033708,55.542394014962596,45.37164750957854,French,"Project Management, Business Development, Python, SEO, JAVA, Project Management, Web, Leadership, "
Female,52,44.630021141649046,18.770325203252025,35.74188562596599,53.49068322981367,30.071315372424717,Spanish,"SEO, JAVA, Project Management, Leadership, Marketing, PPC, JAVA, "
Male,24,37.573964497041416,41.43511450381679,46.14576033637001,46.984223300970875,28.25296442687747,Chinese,"Project Management, Data Science, Leadership, Python, "
Male,37,51.38067061143984,45.25190839694657,44.744218640504556,60.94053398058252,32.99604743083003,English,"Web, JAVA, Business Development, Data Science, Leadership, Marketing, PPC, Leadership, Business Development, Leadership, PPC, "
Female,19,41.815754339118826,35.5109765329296,42.85813630041725,45.893657911595135,33.94425675675675,Chinese,"Data Science, Data Science, Numpy, SEO, Data Science, Python, Numpy, Project Management, JAVA, PPC, JAVA, Leadership, "
Female,33,47.41803278688525,26.374012291483762,35.89041095890411,43.725247524752476,33.33333333333333,Spanish,"Project Management, JAVA, Business Development, JAVA, JAVA, Business Development, Data Science, "
Female,49,42.51585623678647,19.78658536585365,39.60587326120556,45.41614906832299,50.67353407290015,English,"Numpy, "
Female,41,46.03946441155743,14.70528455284552,45.015455950540954,56.59627329192547,35.61806656101426,Chinese,"JAVA, SEO, Leadership, JAVA, Business Development, Marketing, Marketing, Business Development, "
Male,50,38.07826694619148,46.31802721088435,34.06741573033708,60.52992518703242,40.007662835249036,Chinese,"Marketing, Business Development, JAVA, Business Development, Marketing, JAVA, "
Female,53,48.858350951374206,16.73780487804877,31.105100463678514,51.62732919254659,38.78763866877971,French,"Web, Marketing, Data Science, Web, "
Female,46,41.81113460183227,38.079268292682926,38.06027820710973,48.52173913043479,41.95721077654516,French,"Numpy, Numpy, SEO, Python, SEO, SEO, Data Science, "
Female,21,42.63661202185792,27.25197541703249,33.006488824801735,40.01237623762376,41.56378600823045,Spanish,"Web, Leadership, Business Development, Marketing, JAVA, "
Female,36,37.17213114754098,35.15364354697103,33.006488824801735,44.34405940594059,36.62551440329218,English,"Marketing, Data Science, Leadership, "
Female,55,49.563072586328396,22.83536585365853,46.56105100463678,44.79503105590062,49.08874801901743,English,"Project Management, JAVA, Business Development, Numpy, Marketing, SEO, Project Management, PPC, "
Male,45,54.15094339622641,34.413265306122454,22.082397003745324,48.68453865336659,39.241379310344826,Chinese,"PPC, Business Development, Business Development, Python, Project Management, Marketing, Leadership, Business Development, JAVA, "
Male,30,52.69559500328731,38.38167938931298,38.43728100911002,54.265776699029125,31.415019762845848,Chinese,"JAVA, Leadership, Web, "
Female,52,50.97251585623678,14.70528455284552,38.06027820710973,52.24844720496895,39.580031695721075,Chinese,"Project Management, Marketing, PPC, Data Science, Numpy, Leadership, Web, "
Male,27,52.69559500328731,39.145038167938935,42.64190609670638,54.872572815533985,44.85375494071146,English,"PPC, PPC, Business Development, Business Development, "
Female,35,42.63661202185792,23.74012291483758,40.93727469358328,57.339108910891085,32.510288065843625,French,"Numpy, Marketing, Leadership, Project Management, Business Development, "
Male,51,49.25925925925926,30.161564625850342,40.05992509363296,61.776807980049874,36.17624521072796,French,"Business Development, Leadership, "
Female,34,48.78415300546448,19.350307287093948,35.16943042537852,56.72029702970297,33.33333333333333,Spanish,"Python, Python, Web, Web, Web, "
Male,55,45.76519916142558,28.4608843537415,36.31460674157304,55.542394014962596,41.54022988505747,English,"Python, Project Management, SEO, Python, Web, Numpy, Python, JAVA, PPC, Data Science, Project Management, "
Male,40,52.038132807363574,33.80152671755725,41.240364400840924,56.692961165048544,42.48221343873517,Chinese,"Numpy, Python, Python, Business Development, Data Science, SEO, Leadership, JAVA, Python, "
Male,37,45.46351084812623,33.038167938931295,46.14576033637001,51.838592233009706,40.11067193675889,Spanish,"Marketing, Leadership, Python, Leadership, Numpy, Project Management, JAVA, Project Management, Data Science, Data Science, Python, "
